epoch,prediction_width,gamma
106,0.0346264,0.02513274552000842
107,0.03469774,0.025015027095240575
108,0.033982303,0.02489894745685406
109,0.034038775,0.024784468931128737
110,0.03430963,0.024671555045803317
111,0.034750007,0.02456017048125665
112,0.035046954,0.024450281024091844
113,0.03521948,0.024341853522984576
114,0.033965558,0.024234855846666306
115,0.033812266,0.024129256843921334
116,0.033671115,0.02402502630548478
117,0.033726543,0.023922134927735456
118,0.033922717,0.023820554278084733
119,0.034028534,0.023720256761968424
120,0.03285768,0.023621215591354758
121,0.033071626,0.023523404754686793
122,0.033261925,0.02342679898818266
123,0.03342199,0.023331373748421837
124,0.033608902,0.023237105186149767
125,0.03375147,0.02314397012123743
126,0.033901237,0.023051946018736138
127,0.034108177,0.02296101096597141
128,0.032941423,0.02287114365062299
129,0.033131108,0.02278232333974132
130,0.033288594,0.02269452985965346
131,0.033435896,0.022607743576714336
132,0.033601955,0.022521945378861465
133,0.033747077,0.022437116657934
134,0.033851873,0.02235323929271879
135,0.033988357,0.022270295632688474
136,0.034125254,0.02218826848239842
137,0.03283275,0.022107141086511278
138,0.03299363,0.022026897115419376
139,0.03316254,0.02194752065143718
140,0.033365145,0.02186899617553701
141,0.033517312,0.021791308554603237
142,0.033659186,0.02171444302918094
143,0.03381952,0.0216383852016966
144,0.034011494,0.021563121025129556
145,0.034197148,0.02148863679211384
146,0.034431234,0.0214149191244513
147,0.034640376,0.021341954963017763
148,0.034755994,0.02126973155804494
149,0.033337966,0.021198236459761665
150,0.033522975,0.021127457509378857
151,0.033730514,0.0210573828304034
152,0.03394259,0.02098800082026685
153,0.034108628,0.02091930014225556
154,0.034259267,0.020851269717729472
155,0.03441353,0.02078389871861751
156,0.034602392,0.020717176560177925
157,0.03479722,0.020651092894012714
158,0.034977127,0.020585637601325587
159,0.035157293,0.0205208007864135
160,0.03532955,0.02045657277038228
161,0.03548211,0.020392944085077296
162,0.03564125,0.020329905467220435
163,0.035804823,0.020267447852745313
164,0.03598704,0.020205562371322674
165,0.03613502,0.020144240341068594
166,0.036230188,0.0200834732634283
167,0.036342107,0.020023252818228678
168,0.03649168,0.019963570858893047
169,0.0366287,0.019904419407811902
170,0.03675453,0.019845790651863586
171,0.036857285,0.01978767693807935
172,0.036975313,0.019730070769447116
173,0.037122153,0.019672964800848937
174,0.037260305,0.019616351835127
175,0.037386525,0.019560224819273473
176,0.037570056,0.01950457684073957
177,0.037598673,0.0194494011238595
178,0.037682768,0.01939469102638503
179,0.0377329,0.019340440036126713
180,0.037827887,0.019286641767697857
181,0.039668985,0.019233289959357594
182,0.039705887,0.019180378469949487
183,0.03971885,0.019127901275932252
184,0.03973572,0.019075852468499355
185,0.039779052,0.0190242262507844
186,0.039805833,0.018973016935149214
187,0.039819166,0.01892221894055183
188,0.03980068,0.018871826789991563
189,0.03977103,0.018821835108028567
190,0.04163122,0.01877223861837521
191,0.04158347,0.018723032141557003
192,0.0415864,0.01867421059264054
193,0.04149528,0.018625768979026312
194,0.04140356,0.018577702398304138
195,0.041263737,0.01853000603616924
196,0.04309724,0.018482675164396764
197,0.042899147,0.01843570513887301
198,0.042816583,0.018389091397681384
199,0.042595915,0.018342829459241306
200,0.042450253,0.018296914920498394
201,0.044328548,0.018251343455164194
202,0.044168267,0.018206110812003948
203,0.043969236,0.018161212813170752
204,0.04375939,0.018116645352584736
205,0.045448475,0.018072404394355736
206,0.04539355,0.018028485971248166
207,0.045146894,0.017984886183186714
208,0.044941355,0.017941601195801595
209,0.046520453,0.017898627239012126
210,0.046278615,0.017855960605647488
211,0.045992974,0.017813597650103402
212,0.047588207,0.017771534787033774
213,0.047515117,0.017729768490076132
214,0.047152344,0.017688295290609835
215,0.048650827,0.01764711177654613
216,0.048502654,0.017606214591149045
217,0.048034314,0.017565600431886152
218,0.04959864,0.017525266049308437
219,0.04921624,0.01748520824595826
220,0.049004316,0.01744542387530471
221,0.050681528,0.017405909840705433
222,0.050137997,0.01736666309439425
223,0.051382333,0.017327680636493734
224,0.051218316,0.017288959514052106
225,0.0506884,0.017250496820103645
226,0.051885977,0.017212289692752045
227,0.051519934,0.017174335314275965
228,0.05273108,0.017136630910256193
229,0.05218158,0.0170991737487238
230,0.05343694,0.01706196113932869
231,0.053057387,0.017024990432527948
232,0.052492283,0.016988259018793472
233,0.05367129,0.016951764327838334
234,0.053223964,0.016915503827861302
235,0.054442752,0.016879475024809115
236,0.054094724,0.016843675461655938
237,0.055274405,0.016808102717699575
238,0.054876164,0.01677275440787393
239,0.05613368,0.016737628182077354
240,0.057565685,0.016702721724516357
241,0.056933977,0.016668032753064336
242,0.058091722,0.016633559018634902
243,0.05745884,0.01659929830456937
244,0.058630504,0.016565248426038105
245,0.059734374,0.016531407229455307
246,0.059397675,0.01649777259190688
247,0.060585488,0.016464342420591083
248,0.06024439,0.01643111465227159
249,0.061608803,0.01639808725274261
250,0.06110452,0.016365258216305828
251,0.061919626,0.01633262556525881
252,0.06263762,0.016300187349394563
253,0.061741706,0.01626794164551201
254,0.062435422,0.016235886556937064
255,0.06354884,0.016204020213054043
256,0.06293495,0.016172340768847167
257,0.06423313,0.016140846404451854
258,0.06427183,0.01610953532471564
259,0.06761279,0.01607840575876837
260,0.06754525,0.01604745595960155
261,0.0691071,0.016016684203656522
262,0.06850874,0.015986088790421318
263,0.069087416,0.01595566804203596
264,0.06944339,0.015925420302905967
265,0.06959227,0.01589534393932391
266,0.06806961,0.01586543733909878
267,0.068120755,0.01583569891119303
268,0.066945225,0.015806127085367043
269,0.067596436,0.01577672031183089
270,0.068967015,0.01574747706090317
271,0.068659574,0.01571839582267683
272,0.0723258,0.01568947510669167
273,0.07241635,0.015660713441613527
274,0.07330882,0.01563210937491986
275,0.07223588,0.015603661472591658
276,0.07391709,0.015575368318811449
277,0.07237571,0.01554722851566736
278,0.07238823,0.015519240682863023
279,0.072455294,0.015491403457433175
280,0.071434505,0.015463715493464895
281,0.07208309,0.01543617546182426
282,0.07290822,0.015408782049888376
283,0.07413702,0.015381533961282586
284,0.073720075,0.015354429915622799
285,0.07598365,0.015327468648262779
286,0.074642316,0.015300648910046304
287,0.07466975,0.015273969467064089
288,0.07469922,0.015247429100415329
289,0.07471632,0.015221026605973804
290,0.07343051,0.015194760794158435
291,0.07378561,0.015168630489708146
292,0.07448097,0.015142634531460997
293,0.075299054,0.015116771772137463
294,0.076669134,0.015091041078127752
295,0.07648414,0.015065441329283133
296,0.07883552,0.01503997141871109
297,0.07772025,0.01501463025257431
298,0.07776909,0.014989416749893387
299,0.07651943,0.014964329842353123
300,0.07780974,0.014939368474112433
301,0.076524004,0.014914531601617676
302,0.0765322,0.01488981819341942
303,0.07660628,0.014865227229992528
304,0.076974556,0.01484075770355951
305,0.07740866,0.014816408617917042
306,0.07657398,0.014792178988265615
307,0.07857643,0.014768067841042258
308,0.077936724,0.01474407421375622
309,0.078598335,0.014720197154827603
310,0.07929432,0.014696435723428837
311,0.079661615,0.01467278898932899
312,0.078003354,0.014649256032740803
313,0.07995284,0.014625835944170407
314,0.078176826,0.014602527824269712
315,0.07818134,0.01457933078369134
316,0.07824676,0.014556243942946096
317,0.07824676,0.01453326643226291
318,0.07825264,0.014510397391451222
319,0.07825284,0.014487635969765713
320,0.07828073,0.014464981325773391
321,0.077100985,0.014442432627222928
322,0.07726535,0.014419989050916251
323,0.07756406,0.014397649782582319
324,0.077918015,0.014375414016753038
325,0.07849494,0.014353280956641273
326,0.07988071,0.014331249814020942
327,0.08215681,0.014309319809109091
328,0.086228505,0.014287490170449996
329,0.08715879,0.014265760134801155
330,0.09207962,0.014244128947021215
331,0.09065079,0.014222595859959752
332,0.09176996,0.014201160134348871
333,0.09065079,0.014179821038696626
334,0.09065079,0.014158577849182147
335,0.09065079,0.014137429849552532
336,0.08930352,0.014116376331021422
337,0.09187338,0.014095416592169218
338,0.0894536,0.014074549938844917
339,0.09081327,0.014053775684069585
340,0.0894536,0.014033093147941336
341,0.0894536,0.014012501657541879
342,0.0894536,0.013992000546844567
343,0.08950707,0.01397158915662391
344,0.0910215,0.013951266834366538
345,0.089716166,0.013931032934183605
346,0.089716166,0.013910886816724541
347,0.0883394,0.01389082784909223
348,0.0883394,0.013870855404759479
349,0.089716166,0.013850968863486836
350,0.08845878,0.013831167611241684
351,0.09000728,0.013811451040118616
352,0.08872778,0.013791818548261038
353,0.09016857,0.01377226953978402
354,0.08879525,0.013752803424698312
355,0.08879525,0.013733419618835575
356,0.08879525,0.013714117543774737
357,0.08882471,0.013694896626769511
358,0.08888653,0.013675756300676996
359,0.08758088,0.013656696003887407
360,0.089304455,0.013637715180254856
361,0.087922804,0.013618813279029193
362,0.08936701,0.013599989754788891
363,0.08793909,0.01358124406737494
364,0.08793909,0.01356257568182574
365,0.08793909,0.013543984068312986
366,0.08793909,0.01352546870207851
367,0.08799747,0.013507029063372058
368,0.08809529,0.013488664637390036
369,0.08824768,0.013470374914215114
370,0.08845762,0.013452159388756778
371,0.08866439,0.013434017560692738
372,0.08741415,0.013415948934411216
373,0.08899921,0.013397953018954058
374,0.08781273,0.013380029327960726
375,0.08931656,0.013362177379613083
376,0.08812601,0.01334439669658099
377,0.0896415,0.0133266868059687
378,0.088365756,0.013309047239262033
379,0.089902475,0.01329147753227632
380,0.08861042,0.013273977225105095
381,0.08870458,0.013256545862069542
382,0.08882652,0.013239182991668643
383,0.08888877,0.013221888166530077
384,0.08777506,0.013204660943361785
385,0.08904051,0.01318750088290427
386,0.08787762,0.01317040754988354
387,0.08912853,0.013153380512964745
388,0.08801388,0.013136419344706444
389,0.08923248,0.013119523621515559
390,0.088121414,0.013102692923602928
391,0.08936259,0.013085926834939497
392,0.08821091,0.013069224943213137
393,0.08947263,0.013052586839786053
394,0.08834011,0.013036012119652787
395,0.08837069,0.013019500381398815
396,0.08848731,0.013003051227159714
397,0.08853297,0.012986664262580896
398,0.08740778,0.0129703390967779
399,0.088724874,0.012954075342297233
400,0.08762343,0.012937872615077733
401,0.08894297,0.012921730534412503
402,0.08791193,0.012905648722911316
403,0.08927079,0.012889626806463562
404,0.08824934,0.012873664414201713
405,0.08966613,0.012857761178465238
406,0.0886665,0.012841916734765054
407,0.09000115,0.012826130721748442
408,0.08889994,0.012810402781164418
409,0.09010806,0.012794732557829598
410,0.08890698,0.0127791196995945
411,0.08890698,0.01276356385731032
412,0.08890698,0.012748064684796119
413,0.08890698,0.012732621838806479
414,0.087781794,0.01271723497899957
415,0.08890698,0.012701903767905651
416,0.087781794,0.012686627870895976
417,0.087781794,0.012671406956152124
418,0.08890698,0.012656240694635728
419,0.087781794,0.012641128760058584
420,0.0889517,0.012626070828853189
421,0.08791409,0.012611066580143628
422,0.0892439,0.01259611569571686
423,0.088418424,0.012581217859994377
424,0.08996748,0.01256637276000421
425,0.08957789,0.012551580085353333
426,0.09298586,0.012536839528200408
427,0.09162554,0.012522150783228847
428,0.09435634,0.012507513547620287
429,0.09205617,0.012492927521028348
430,0.093175955,0.012478392405552752
431,0.09079025,0.012463907905713782
432,0.09205617,0.01244947372842703
433,0.09079025,0.012435089582978506
434,0.09079025,0.012420755181000047
435,0.09205617,0.012406470236445023
436,0.09079025,0.012392234465564369
437,0.09205617,0.012378047586882919
438,0.090796925,0.012363909321176023
439,0.09206285,0.012349819391446462
440,0.090796925,0.012335777522901659
441,0.090796925,0.012321783442931174
442,0.090796925,0.01230783688108447
443,0.090796925,0.01229393756904896
444,0.090796925,0.012280085240628324
445,0.090796925,0.012266279631721106
446,0.090796925,0.012252520480299553
447,0.089669265,0.012238807526388737
448,0.09080383,0.012225140512045922
449,0.089676164,0.012211519181340176
450,0.090817384,0.012197943280332262
451,0.08968971,0.012184412557054729
452,0.090817384,0.012170926761492288
453,0.08968971,0.012157485645562405
454,0.090817384,0.012144088963096131
455,0.08968971,0.012130736469819168
456,0.08968971,0.012117427923333153
457,0.08968971,0.012104163083097195
458,0.08968971,0.012090941710409598
459,0.08968971,0.012077763568389825
460,0.08969028,0.012064628421960667
461,0.08969028,0.01205153603783065
462,0.08969791,0.012038486184476605
463,0.08971521,0.012025478632126487
464,0.089754164,0.01201251315274239
465,0.089806385,0.011999589520003738
466,0.08886188,0.011986707509290704
467,0.09001728,0.01197386689766781
468,0.089147285,0.011961067463867728
469,0.0915266,0.011948308988275253
470,0.08967753,0.011935591252911491
471,0.092203304,0.011922914041418209
472,0.092187956,0.011910277139042367
473,0.096333176,0.011897680332620862
474,0.096048996,0.011885123410565407
475,0.099215396,0.011872606162847608
476,0.09584075,0.011860128380984212
477,0.09797644,0.011847689858022516
478,0.09584075,0.011835290388525963
479,0.09584075,0.011822929768559873
480,0.09584075,0.011810607795677379
481,0.09584075,0.011798324268905478
482,0.09686186,0.011786078988731269
483,0.09584075,0.011773871757088362
484,0.09686186,0.011761702377343397
485,0.0948586,0.01174957065428274
486,0.09584075,0.011737476394099364
487,0.0948586,0.011725419404379805
488,0.0948586,0.01171339949409133
489,0.09584075,0.011701416473569209
490,0.0948586,0.01168947015450416
491,0.09584075,0.011677560349929915
492,0.0948586,0.011665686874210919
493,0.09584075,0.011653849543030186
494,0.0948586,0.011642048173377294
495,0.0948586,0.011630282583536471
496,0.0948586,0.011618552593074883
497,0.0948586,0.011606858022830967
498,0.0948586,0.011595198694902982
499,0.0948586,0.011583574432637606
500,0.0948586,0.011571985060618715

metric,value
stopping_time_tau,54
coverage_test,0.96
conformal_quantile_q_hat,0.68942463
R_min,0.013529467396438122
sigma2_est,0.013529467396438122
L0_est,3.21952486038208
q_est,1.1664258241653442
gamma_at_tau,0.03521242918229809
